User_ID,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
10909029,40,169,69,23,110,40.7,153
10248976,38,177,84,28,106,40.9,181
12498976,73,191,99,26,104,41.1,212
18233928,29,146,47,12,94,39.9,60
12880231,55,181,77,24,109,40.6,161
11508656,20,166,64,15,93,40,68
15963255,26,192,93,13,92,40.1,52
12906431,46,149,54,21,97,40.7,117
17303191,78,169,68,18,95,40.2,103
14851002,28,163,66,5,85,39.1,19
16452294,21,186,89,4,86,38.6,11
14211723,74,180,86,9,88,39.7,50
14402307,50,183,89,28,106,40.6,200
14069411,76,170,78,15,95,40,98
11251560,79,180,89,11,79,39.6,49
19198864,29,144,49,22,98,40.3,120
13338039,36,192,95,23,101,40.6,135
11363710,48,187,88,11,89,40.2,49
13494202,73,190,95,5,74,38.9,18
11633631,39,164,63,26,110,40.7,174
12531065,21,186,80,13,97,40,55
13602507,42,167,68,12,93,40,58
11966526,22,195,88,28,106,40.8,162
12746262,44,178,80,23,108,41.1,160
16382966,36,186,86,8,84,39.7,25
12595987,28,145,53,11,90,39.8,50
10741750,41,175,72,29,109,41.3,189
18890699,58,156,56,27,117,40.7,213
19716102,32,170,71,17,105,40.3,101
15470935,28,175,72,11,91,39.8,38
15515651,23,166,66,17,93,40.2,78
11293120,58,201,106,26,110,40.8,221
15409034,43,145,55,3,83,38.4,12
19302532,23,166,66,20,98,40.5,102
10907643,36,176,74,27,102,40.8,152
18206117,26,169,67,21,97,40.4,106
10148373,46,169,70,18,94,40.3,90
16686335,29,171,65,24,99,40.5,128
14797785,24,193,89,10,95,39.7,42
17688328,57,191,96,5,83,39,21
18359078,37,171,77,22,98,40.3,111
19519679,72,175,81,19,96,40.6,124
16244343,34,178,81,21,100,40.2,111
12735447,49,171,76,6,80,39.5,17
14121007,23,195,93,2,81,38.5,4
17717608,33,156,50,3,94,38.5,15
12055395,21,176,79,18,97,40.5,75
15327447,61,157,59,29,101,40.9,179
11217109,54,190,90,15,91,40,77
15804184,28,173,71,12,94,39.9,56
11688848,34,174,67,18,95,40.6,89
19773811,62,175,70,17,94,40.3,90
13060087,31,168,70,29,108,40.9,181
13764532,45,164,61,5,84,39.1,20
17913781,65,184,90,19,102,40.4,138
17754080,48,176,74,21,88,40.3,92
12922230,32,177,76,17,96,40.5,76
12418770,21,185,89,2,90,38,7
14590446,51,182,82,21,99,40.7,115
12054695,22,162,59,13,90,39.9,56
13310272,32,203,111,17,93,40.1,82
11833531,29,193,94,13,96,39.9,62
17884946,34,190,93,4,84,39.1,13
10763495,47,159,60,27,104,40.8,169
13564841,43,168,67,24,107,40.7,154
14640330,59,176,81,6,85,39.5,25
10993516,20,166,68,8,83,39.9,14
13196224,27,158,54,23,109,40.8,150
18567343,23,162,61,24,102,40.5,134
14003614,28,164,56,28,115,40.7,200
11552343,67,205,114,6,79,39.7,27
15026053,68,162,63,9,93,39.5,49
11443141,27,175,74,13,102,40.1,66
10512864,20,175,72,13,85,40,46
14500126,45,181,78,16,88,40.3,63
13139623,42,191,98,6,80,39.2,18
16215333,34,188,78,15,85,40.3,56
17587341,61,157,59,21,97,40.3,119
10405142,29,178,79,1,82,37.4,2
14029590,70,177,86,21,108,40.7,175
15134940,20,191,90,16,88,40.1,48
16486775,23,193,96,9,88,39.7,30
15817418,29,167,65,30,110,40.8,195
15886505,40,188,87,17,102,40.4,102
19134538,20,162,61,13,91,40.2,57
10816155,65,169,77,2,76,38.4,6
14383793,21,172,69,3,92,38.6,10
19400459,29,162,66,7,94,39.5,33
13311535,47,182,83,24,100,40.8,143
13370073,79,172,77,24,107,40.7,202
15712081,68,173,77,28,105,40.8,213
16754337,62,176,76,19,98,40.5,107
11478679,33,155,52,22,108,40.7,144
17768109,23,182,82,2,79,38.2,3
11772037,52,164,63,3,78,38.6,11
18497835,31,154,57,7,84,39.2,27
19005609,78,189,94,3,84,38.2,16
19227591,37,164,60,18,96,40.3,94
10592314,39,171,65,3,81,38.6,11
13348932,24,190,93,30,100,40.9,152
13370126,37,182,82,20,99,40.8,106
12653590,70,158,63,22,102,40.7,141
17097310,39,169,71,21,101,40.6,118
17844484,40,176,75,21,100,40.6,115
13134562,73,192,98,20,102,40.5,157
14350844,24,196,93,10,100,40,51
10546738,63,171,74,16,101,40.1,96
18497674,24,181,86,9,75,39.8,10
12508360,47,158,55,25,108,41,169
14332638,30,176,74,25,108,40.6,155
11736459,43,190,97,27,105,41,184
15303833,44,149,51,11,86,39.9,48
16167933,66,188,93,26,115,40.7,243
13855767,66,140,48,15,90,40.3,79
17464299,22,158,58,9,101,39.5,50
11403094,69,192,100,17,95,40.3,113
10018548,33,163,59,14,95,40.3,71
16346057,21,180,77,14,92,40.2,47
11931734,51,162,63,24,103,40.9,148
11022897,56,185,86,22,104,40.3,156
17208373,42,196,98,26,102,40.9,165
15232671,54,153,53,25,106,40.8,167
13170266,65,171,68,4,93,38.8,21
18094909,20,165,60,10,86,39.7,38
17216109,42,188,95,10,94,39.8,51
17344755,64,184,92,18,102,40.4,131
15091212,62,186,91,27,104,40.2,202
14672025,35,167,65,8,97,39.6,42
14918921,32,171,71,27,108,40.7,169
12860475,26,184,90,14,95,40,61
18142551,21,166,67,12,88,39.6,31
14498304,33,201,103,20,98,40.4,108
17044002,23,194,87,18,100,40.5,88
14532664,21,169,62,16,88,40,65
14425494,63,193,94,2,83,37.9,9
10908194,64,153,57,26,111,40.8,191
13713499,46,171,73,10,97,39.4,53
11247499,52,170,67,19,101,40.5,112
16025145,55,187,84,3,85,38.3,12
12577817,61,185,92,23,104,40.6,171
15008278,31,170,70,30,100,41,162
10168222,75,140,48,5,85,39.1,24
13487036,30,167,63,4,87,38.5,16
15073287,23,176,77,9,82,40,18
14015607,22,155,54,14,95,40.5,69
19168761,22,179,78,20,102,40.3,99
19195820,43,169,63,22,109,40.6,147
17364690,40,178,74,21,102,40.7,120
16094462,30,186,87,28,118,40.5,223
11243439,54,188,87,2,80,38.1,7
14472780,33,145,46,12,93,40,60
13405696,41,188,93,13,91,40.2,59
15911298,21,173,71,2,82,38.5,7
16254852,32,159,59,23,108,40.6,148
18672334,27,205,109,26,103,41,156
19692872,42,174,67,10,88,39.6,44
16521616,30,153,53,25,114,40.7,178
15841033,29,185,87,14,97,40.1,66
12840383,33,154,57,10,92,39.9,48
11989203,26,166,68,24,105,40.8,141
17605056,41,160,60,28,101,40.9,163
11603478,44,163,63,28,111,41.2,193
15940342,50,178,83,11,86,40,44
13968372,25,187,78,15,105,40.4,86
14874422,23,172,68,16,98,40.4,81
14724748,52,155,54,24,101,40.6,146
15102373,22,194,93,1,87,37.9,3
14822207,32,163,60,13,100,40,72
13225521,48,178,85,16,88,40.5,68
19743177,29,165,59,19,94,40.3,93
11245535,59,163,65,10,96,39.9,55
11648674,60,164,62,23,103,40.8,146
12895258,30,180,82,26,99,40.3,129
18297784,39,166,65,18,99,40.7,99
14477570,27,175,78,19,99,40.5,90
15809434,78,189,91,10,97,39.6,72
12955561,66,156,52,21,97,40.8,125
11872900,28,178,75,7,88,39.6,28
17567539,20,163,53,28,102,40.8,158
18788711,28,180,84,25,110,40.6,165
13022304,40,155,51,8,84,39.5,33
17609053,55,176,70,11,90,40.2,52
14923092,28,178,73,5,84,39.1,18
11635863,22,182,84,4,91,39.3,14
10473927,32,194,94,13,97,39.9,65
14537818,24,185,88,11,90,39.9,38
10703018,40,162,64,6,88,39,26
12471002,23,192,89,19,94,40.3,77
14234191,46,179,67,10,97,39.5,54
14508563,63,181,77,30,106,40.5,195
19266938,21,182,77,23,97,40.7,111
16585683,52,168,66,16,101,40.5,95
19159010,38,165,58,12,92,39.5,58
17749492,79,183,86,12,96,39.8,84
14890859,28,175,78,10,96,39.9,43
13115277,26,174,73,22,94,40.6,102
13581945,21,146,49,6,81,39.6,21
12240448,64,163,67,27,115,40.7,206
16518267,76,189,93,28,111,41,259
17715400,77,153,58,8,90,39.5,42
10099348,60,187,88,29,108,40.8,229
15949617,66,153,58,15,90,40.1,77
16550761,54,150,51,29,108,40.7,201
10044774,32,189,89,19,104,40,114
10895081,61,144,47,4,79,38.7,16
16255198,20,149,50,8,81,39.5,28
12140316,61,191,100,28,111,40.8,243
18009903,22,196,89,13,96,40,56
19670048,55,178,81,4,90,39,19
16594775,34,198,97,18,101,40.5,104
10838093,26,163,66,10,96,39.8,49
19206465,20,168,60,13,96,40,64
14274079,63,169,69,12,90,39.9,59
19477257,32,205,107,3,89,38.3,12
12419436,66,157,58,15,88,40.4,74
17521796,27,168,68,4,90,39,17
16198653,20,192,90,17,104,40.6,92
14433627,40,179,77,17,100,40.5,94
13799464,47,195,101,27,114,40.9,229
17086194,65,175,76,6,94,39.2,35
18254565,37,194,102,15,95,40.2,77
14357004,51,193,93,28,115,40.8,242
12361588,44,194,92,24,98,40.8,137
15773232,24,169,67,27,105,40.5,158
10167467,30,165,59,3,79,38.2,10
10410146,20,162,59,18,95,40.6,87
17409064,63,169,68,3,87,38.5,14
10443956,62,153,57,21,105,40.3,140
18679172,49,196,94,24,98,41.1,144
12573938,31,186,91,14,96,40.1,67
14294695,61,184,91,13,91,40,71
10952807,21,175,74,28,107,41,156
11436572,50,183,93,11,88,39.9,50
15984681,23,190,91,20,100,40.6,100
11323185,53,178,71,18,95,40.5,94
17055708,40,166,72,10,92,39.8,47
16720944,63,176,70,5,85,39,22
14839837,51,171,70,1,81,37.8,4
14082902,30,199,104,4,89,39.3,16
15486386,29,173,78,17,104,40.2,95
18652320,33,177,78,10,92,39.9,40
10317863,58,164,63,19,97,40.3,107
11794204,20,171,70,19,103,40.6,105
17508542,25,173,70,5,79,39.1,15
16802191,36,194,100,6,79,39.3,16
14025178,39,170,70,11,95,39.8,50
14554347,61,146,52,20,97,40.3,117
19243174,45,176,80,30,112,41,229
15415493,57,189,91,19,106,40.1,143
14989845,26,168,70,12,94,39.9,56
12796349,26,182,80,24,102,40.6,125
12383652,57,169,70,23,97,40.6,127
15869354,68,154,56,12,94,39.7,67
12526675,25,178,77,9,89,39.4,28
19067980,35,196,102,21,107,40.5,144
17769681,64,190,94,21,107,40.3,170
17446320,26,184,79,15,104,40.6,84
14967912,22,168,60,10,87,39.7,40
14776860,20,205,100,7,95,39.8,30
19484196,23,155,55,18,93,40.2,85
18996345,55,184,90,21,106,40.7,156
17848094,35,169,69,18,104,40.3,106
15334846,27,164,65,10,88,39.7,28
16835774,65,148,50,2,83,38.1,9
13754801,65,155,57,12,89,40.1,60
11015052,20,167,66,10,91,40.3,29
12954397,40,182,78,21,99,40.4,112
17321856,25,196,99,9,97,39.3,43
15838013,33,167,62,23,107,40.3,145
11694543,30,179,82,20,102,40.4,109
17206741,22,186,77,16,96,40.2,75
19932368,29,192,92,26,112,40.8,185
19025496,47,169,70,13,96,40.1,68
16259053,45,161,59,3,74,38.3,9
11126087,25,158,54,24,100,40.3,132
13394441,71,146,56,29,106,40.7,216
10806545,21,161,57,23,95,40.8,112
11463311,69,170,76,9,88,39.6,46
18534280,21,168,65,22,107,40.6,133
10020017,20,192,95,15,95,40.1,63
17916439,39,180,88,22,104,40.7,138
11694243,34,173,71,28,113,40.7,197
16817348,51,181,72,8,88,39.5,36
15985342,60,168,64,6,84,39.4,26
18105176,20,155,53,15,92,40,69
19515118,30,187,85,13,94,40.5,56
10438302,57,171,74,11,78,39.6,38
10655273,32,176,82,9,86,39.5,28
13658546,23,189,93,12,98,39.9,57
18840522,56,176,76,19,100,40.6,109
15819513,28,191,83,7,80,39.4,14
17362737,57,164,65,10,95,40.2,53
12534145,23,187,90,12,99,40.5,58
17893740,27,188,93,20,98,40.9,98
18535673,23,169,67,21,94,40.4,98
10757805,64,159,59,1,82,37.5,4
12330439,29,161,62,24,106,40.4,147
15262651,21,188,80,14,103,40.1,71
13086099,43,180,84,6,89,39.2,25
17886646,47,161,58,11,99,40.1,63
10614397,28,161,60,20,109,40.9,129
14315627,59,194,93,28,105,40.7,210
12785594,21,170,67,17,95,40,80
16433963,31,184,90,16,98,40.3,81
13277808,23,162,61,15,102,40.2,84
10286803,61,199,114,2,83,38.2,9
18444860,61,162,67,10,88,39.8,47
11108768,20,196,89,8,88,39.7,24
11206932,41,163,59,17,100,40,97
18867457,60,176,76,27,100,40.6,174
15901851,65,173,76,21,95,40.6,125
13965766,34,165,64,12,100,40.1,66
15105596,20,187,85,12,81,40.1,22
10250475,30,176,69,18,100,40.3,97
11916872,21,166,59,17,94,40.2,80
19312983,68,189,95,16,103,40.3,123
14722499,24,189,82,11,93,39.6,42
13300533,23,181,76,8,84,39.1,18
11705813,23,181,83,16,92,40.5,58
14504568,49,208,102,26,106,40.7,192
19247845,33,169,68,16,98,40,84
18898139,52,159,60,8,92,39.6,40
12946563,56,180,76,7,92,39.2,34
11583518,35,189,92,21,103,40.8,127
16987099,20,189,85,8,82,39.8,16
13619012,23,198,96,14,96,40,63
16673395,35,170,73,2,90,38.1,7
19579367,33,162,57,17,97,40.5,90
12527999,56,187,85,10,81,39.8,36
16243641,29,172,66,14,101,40.6,77
19694360,31,202,97,12,99,39.6,64
19765243,29,153,54,4,77,39.1,13
11843441,52,151,54,5,88,38.9,24
12797152,27,172,71,13,96,40.2,54
18111907,70,172,73,23,102,40.8,144
17882019,39,191,87,29,111,41.2,213
18717968,32,152,53,28,100,40.9,158
11137342,24,153,54,1,78,37.7,3
14046129,37,169,73,15,90,40,66
10569174,72,162,66,14,97,40.1,82
17543611,76,156,56,28,102,41,185
18191162,26,179,71,26,110,40.9,166
13144367,36,188,84,13,96,39.8,63
11827485,29,182,90,11,96,39.8,51
19171424,71,189,93,8,90,39.5,47
10418077,69,147,51,20,96,40.1,118
16933466,30,162,58,23,106,40.6,142
16005883,64,152,52,2,92,38.1,11
12893407,25,182,84,17,93,40.4,66
15329309,22,184,89,11,87,40.3,32
19274927,74,163,65,22,100,40.5,137
11278718,23,182,83,17,96,40.2,72
13522792,53,161,64,19,99,40.7,110
10878569,52,199,94,15,99,39.9,94
10637238,45,165,64,30,104,40.5,185
19244497,24,153,57,21,105,40.2,126
10631102,36,168,77,14,104,40.2,83
10938211,53,172,73,3,81,38.7,10
10219385,49,181,84,21,101,40.5,131
10926830,24,187,90,19,95,40.7,81
15106566,25,174,80,29,109,41.3,180
11255341,59,166,61,27,105,40.5,177
17891487,48,168,64,24,106,40.7,154
17450456,39,189,90,27,101,40.8,159
16865081,20,184,83,3,74,38.9,2
15124459,22,159,55,4,86,38.8,16
14467545,28,165,64,27,109,41,173
13226546,37,166,66,4,85,38.9,16
12089825,37,169,67,7,84,39.6,27
12075809,52,174,73,23,107,40.3,149
10775847,21,219,126,15,97,40.4,78
17904289,73,195,103,7,89,39.6,42
10952894,27,178,80,15,96,40.2,65
15640292,34,165,61,17,98,40.2,91
11188547,30,188,92,22,102,40.7,124
14306684,31,166,70,17,95,40.1,83
16021301,78,174,80,28,109,40.7,245
15150238,21,167,63,29,115,41,201
17585248,20,148,53,2,88,38.3,8
18127357,22,169,62,19,99,40.3,100
13466023,70,185,88,3,75,38.7,10
15428220,26,163,61,13,103,40.3,75
15300491,36,166,68,26,102,40.4,149
12800330,32,191,92,8,84,39.3,24
12765732,21,191,94,18,95,40.4,76
16458764,43,193,98,27,116,40.9,230
13585267,22,179,81,21,96,40.3,86
11611941,31,178,79,16,93,40.5,65
16429310,48,173,78,15,101,40.1,91
12715819,73,148,53,2,79,38,8
11872640,30,189,97,20,100,40.3,109
13066498,26,164,71,25,110,40.7,155
18152042,76,186,92,25,100,40.8,189
18460827,53,173,78,13,96,39.9,72
12990275,73,189,91,29,106,40.9,241
12290506,58,181,84,11,78,39.9,35
13700520,42,150,52,6,94,39.4,31
18060808,20,170,62,4,83,38.8,14
14851759,68,163,59,28,107,40.8,195
10101706,70,189,86,28,101,40.6,167
13280605,20,193,93,4,82,39,9
13473507,38,192,97,6,79,39.3,16
14765261,58,186,87,9,90,40,46
19276275,64,168,69,11,85,40.2,48
17049463,54,177,80,10,90,39.9,47
17976415,35,198,97,22,102,40.6,132
14133520,28,184,77,10,95,39.7,47
17570013,20,187,81,16,91,40.1,52
16196254,27,178,84,1,82,37.6,2
13450973,73,184,88,3,85,38.3,15
19058697,54,180,78,10,94,39.8,51
13535739,28,199,96,29,107,41.1,185
14653831,21,174,71,24,110,40.8,151
13845948,32,157,53,10,92,40,48
13281957,24,176,66,6,85,39.2,22
15786287,72,183,91,4,79,38.8,17
17876281,68,158,64,16,90,40.4,81
13597240,49,163,56,28,107,40.3,186
11529290,32,194,97,12,90,40.1,48
17461037,70,156,56,23,113,40.8,176
16477717,37,162,60,19,98,40.3,103
18090813,36,166,65,12,95,40.2,60
16938791,49,169,67,22,99,40.3,124
16583158,28,181,83,3,86,38.6,9
11564427,75,182,76,27,102,40.8,170
19936171,65,193,99,4,78,39.1,15
19411662,42,142,43,17,91,40.8,85
13972621,25,162,56,30,106,40.4,184
14106462,29,161,63,23,103,40.6,133
10806364,54,194,95,24,96,40.7,143
16395220,25,165,66,24,104,40.6,139
11047913,30,168,74,23,100,41,114
19431464,36,179,75,18,94,40,86
14645547,75,179,78,28,104,40.5,182
16650300,21,187,85,9,94,39.5,35
11886358,36,166,71,15,99,40.4,81
16094942,23,170,69,23,112,40.9,145
12059394,28,166,64,18,100,40.5,98
19694480,55,169,66,28,104,40.9,177
11719121,25,171,67,26,104,40.7,150
17085407,50,198,105,1,78,37.6,3
12614762,35,185,92,8,92,39.5,35
16370653,43,191,96,21,115,40.4,175
11349993,75,186,88,17,97,40.6,119
14379790,79,163,60,3,81,39,13
13290021,21,148,47,25,100,40.8,138
13897832,47,161,64,24,105,40.5,151
11609353,36,168,77,19,106,40.7,118
16600199,24,160,55,9,97,39.7,46
13486630,51,152,59,28,99,41,162
10629705,36,183,85,11,98,40,57
11337017,68,164,63,12,94,39.9,66
15975029,22,176,79,7,86,39.6,18
10309291,51,160,58,11,87,39.7,50
13371749,24,180,77,28,113,40.5,184
11970819,22,158,59,28,114,40.7,193
17716007,73,171,75,29,104,41.1,189
16053929,60,181,89,1,88,38.2,5
13308805,66,190,89,10,94,39.8,61
19936740,28,184,85,7,89,39.6,24
19220276,40,184,89,2,82,38,6
15356935,20,176,72,13,90,40.2,53
16534110,61,186,86,6,82,39.2,24
15960246,21,165,70,12,103,40.1,59
10038366,43,170,78,23,104,40.5,144
14643629,39,146,51,29,113,41.1,209
18145673,76,172,80,12,88,39.9,66
17665318,29,180,82,14,86,40.2,42
19225724,66,197,105,7,91,39.5,42
16916106,28,172,74,24,104,40.9,131
13154733,26,182,71,13,101,39.7,70
14735685,78,159,64,28,111,40.7,210
16784875,31,186,91,19,103,40.2,111
11763133,47,175,76,30,113,41.3,233
12411719,70,152,56,25,105,40.9,170
15628947,66,184,85,26,111,40.7,223
10399838,31,183,83,15,91,40,58
16942779,77,205,109,12,81,40,61
16960227,22,182,85,15,87,40.5,43
16068765,23,190,90,25,99,40.7,120
11664684,50,186,93,17,99,40.5,105
16151290,24,188,89,12,96,39.7,53
11707919,37,178,78,17,97,40.3,86
19687447,51,201,98,24,96,40.3,141
15265823,29,171,68,15,101,40.3,82
14381201,35,185,88,30,110,40.7,210
17548848,29,166,61,4,89,39.2,17
14677919,25,156,60,28,110,40.8,182
17399526,22,197,96,26,102,41,139
14264046,23,175,68,11,92,40.1,49
13177190,60,187,83,7,91,39.4,37
10556798,22,179,77,20,100,40.2,93
12228656,61,166,64,7,87,39.5,32
12154678,35,177,74,26,102,41.3,146
13972316,24,160,55,28,107,40.7,174
12848526,79,154,55,24,107,40.5,173
10925046,28,177,86,26,113,40.9,184
18231765,32,179,77,10,85,40.2,29
19608119,63,148,46,9,90,39.5,47
13628975,35,193,91,23,106,40.8,149
10023275,35,168,61,12,99,39.5,66
17206141,73,176,78,17,99,40.4,101
18920588,24,180,83,24,113,40.9,164
14062564,56,177,81,6,85,39.2,25
17919181,22,195,101,14,100,40.1,72
12859082,76,162,66,15,87,39.9,73
15897381,35,171,75,20,96,40.5,92
18627472,21,179,78,20,102,40.4,98
11353054,50,172,72,30,102,41,178
15640203,25,171,68,15,93,40.3,69
18972977,29,179,78,3,84,38.5,11
12733320,77,199,106,28,113,41,276
16154475,20,206,105,11,94,40,47
11624077,46,169,66,10,97,39.7,51
17888504,74,163,57,26,102,40.7,170
19445830,20,180,79,7,83,39.3,14
15159801,26,160,56,27,105,41,163
16013171,58,182,85,6,85,39.2,26
19011070,28,191,91,28,120,40.9,231
14640211,30,175,66,15,100,40.3,82
12492875,29,183,87,25,108,40.8,160
17923033,28,178,76,11,94,40.2,44
18437946,48,191,91,9,83,39.1,33
11093389,37,180,76,19,86,40.5,75
14291636,21,169,66,10,98,40.1,51
11721725,41,176,73,9,84,39.7,34
16766374,28,180,77,2,82,38,4
15171229,79,195,106,15,91,40,100
12803578,24,192,91,2,88,38.5,6
13456240,55,177,79,17,89,40.3,78
13871231,34,186,87,5,84,39.3,18
17160491,22,170,65,12,91,40,52
19354067,43,154,55,10,89,39.8,46
14936982,66,185,88,17,100,40.6,119
12845996,35,163,69,16,86,40.2,48
11134969,26,182,78,28,105,40.7,157
12503856,74,159,57,18,97,40.3,108
14242095,24,170,68,15,94,40.1,54
18327796,63,186,92,14,94,40.2,84
13517596,26,180,78,4,92,38.7,15
14007126,31,171,74,12,94,39.6,49
13454914,41,218,119,18,85,40.2,76
14700004,37,193,95,23,102,40.8,139
17073516,36,199,102,5,91,39.4,22
14168440,20,183,81,5,87,39.2,18
11343539,23,166,59,2,82,38.1,7
11275720,48,194,93,11,90,39.9,52
18952890,40,163,62,13,101,39.9,75
15760787,26,167,64,24,105,40.6,127
11680010,75,161,64,19,102,40.8,123
19799792,63,191,94,21,102,40.4,153
16287755,74,156,60,10,88,39.6,50
13182871,40,179,84,27,114,40.8,210
15514175,61,192,94,17,104,40.5,127
16160540,24,175,72,4,87,38.7,15
19407643,36,195,93,5,89,39.2,20
18718114,44,181,84,30,114,40.9,239
18776543,57,159,61,2,87,38.5,9
16092305,75,164,61,4,89,38.9,21
16453316,46,171,65,5,95,39.1,26
19352432,73,178,80,10,92,40.1,60
17326367,40,165,64,2,79,38.3,7
15419356,31,192,93,30,117,40.7,239
18642102,22,160,59,3,90,38.8,13
15152588,30,207,108,13,84,40.1,43
17465080,31,188,86,8,91,39.6,31
12449540,66,176,82,27,110,40.8,226
15582287,66,186,89,7,88,39.6,31
16057645,73,184,85,17,101,40.6,126
12396352,24,157,56,25,107,40.8,155
17649744,30,177,82,19,89,40.7,66
11236571,39,163,62,11,95,39.9,56
16823795,21,195,91,10,97,39.7,44
11963688,44,171,64,29,103,40.9,175
10825665,41,151,51,17,103,40.6,105
14105265,63,168,67,10,83,40.1,42
13690968,40,180,88,9,94,39.5,44
16955714,60,169,70,6,89,39.3,28
12672483,58,175,72,21,101,40.5,125
15614396,70,214,113,21,100,40.8,162
17404107,38,164,67,11,83,39.6,29
18064102,38,177,81,30,110,41.1,210
13209388,73,173,77,26,103,40.8,166
16841294,46,163,62,12,96,40.1,64
14129297,48,186,85,14,89,40.4,62
17569800,64,161,65,12,96,39.9,67
14527870,26,151,52,22,98,40.2,118
12302421,31,163,60,7,86,39.4,28
14273029,43,191,91,21,98,40.7,119
16047232,34,184,81,9,86,39.8,29
16249588,40,164,62,13,101,40,75
18404606,35,174,68,25,105,40.7,151
18629848,55,160,62,18,107,40.3,120
11034665,22,159,57,21,105,40.5,125
17916079,59,191,93,25,102,40.9,177
14371997,71,196,99,15,87,40,83
16897657,25,180,79,4,92,38.8,14
13771122,34,164,57,26,107,41,166
14876319,62,196,97,4,82,39,17
13595470,49,184,88,14,85,40.2,55
19281731,28,186,93,25,109,41.2,166
15609006,69,168,70,18,99,40.5,119
12117509,23,156,58,4,85,39.1,15
18595772,75,165,69,25,104,40.8,165
19074707,30,145,49,11,90,40,51
18468491,30,198,98,2,82,38,6
15830893,23,157,56,5,77,38.9,15
11000726,40,166,63,15,109,40.2,99
11697807,24,165,68,12,82,39.8,22
18880919,29,171,67,22,103,40.8,126
13976433,77,176,78,4,79,38.6,17
16913021,69,185,93,22,99,40.7,156
12627028,49,171,70,5,80,39.2,18
18500023,25,181,80,11,96,40,47
15296426,33,193,93,20,101,40.6,113
15087337,28,171,69,2,75,37.8,5
18021896,40,154,58,25,103,41,151
13127431,33,199,93,1,77,37.8,2
13079571,46,175,71,8,98,39.7,43
14428699,43,178,81,13,93,40,61
19285556,73,156,59,2,81,37.7,9
19127347,55,177,79,5,92,39.1,25
13010372,42,180,84,1,87,37.8,4
12209725,79,159,64,17,101,40.2,109
19875583,20,165,66,15,94,40,69
18964819,25,191,84,28,107,40.8,168
10813173,44,151,56,10,91,39.8,49
15242656,61,179,87,21,106,40.6,160
10370270,32,171,70,23,104,40.7,134
10653701,22,153,50,29,110,41.1,191
13725682,34,149,51,25,105,40.7,156
19608993,65,178,83,23,99,40.8,154
15077206,59,193,93,7,94,39.3,35
14095962,68,176,73,21,94,40.3,113
19670207,28,170,70,30,117,40.9,215
19403141,74,176,81,12,93,40.2,74
13266927,71,185,86,7,82,39.4,31
13502542,79,172,76,9,92,39.8,55
13034954,74,189,83,29,103,41.3,183
13610844,20,152,50,22,102,40.8,125
16858173,64,165,68,4,86,38.7,18
13379110,74,193,89,13,94,40.1,84
13435846,43,159,62,27,114,41.1,195
16751791,45,148,52,21,98,40.2,119
14007450,23,158,57,14,94,40.4,67
14499450,32,174,63,7,83,39.5,26
14291799,79,186,92,4,80,38.9,19
19526955,58,162,57,25,109,40.8,175
19764462,42,163,63,11,83,40,43
19041762,46,188,87,20,93,40.5,99
14532532,21,185,81,25,112,40.7,162
17654934,29,178,85,18,93,40.8,74
16346869,43,185,94,16,103,40.3,103
13379618,31,180,76,11,92,40.2,42
13900774,29,158,59,29,111,41,194
10641592,21,180,77,12,90,39.9,37
13784553,48,190,83,11,99,39.8,65
10323031,35,172,78,12,89,39.9,43
19666115,65,198,96,15,98,39.9,81
13818456,20,196,92,15,89,40.3,48
13952760,43,192,94,25,109,40.5,184
17768023,31,188,88,24,99,40.6,124
18802349,25,150,51,26,104,40.7,156
11184586,74,167,72,19,102,40.5,121
13330545,25,195,90,22,104,40.7,125
14487864,29,184,89,13,87,40.1,43
19947156,33,163,55,12,93,40,59
18678774,72,148,53,14,86,40,68
13514429,53,157,63,6,84,39.1,25
19721488,23,143,49,10,90,40.1,45
12641918,57,168,65,1,83,37.6,4
11673638,41,143,48,2,74,37.9,6
15208988,22,177,73,16,100,40.6,83
15321228,78,197,102,3,79,38.5,14
19781708,64,178,82,22,101,40.6,152
15842907,22,183,81,7,85,39.3,17
14908657,49,193,99,24,107,40.9,179
12978154,60,163,65,21,97,40.5,119
12259323,58,166,66,30,115,41.1,226
16070737,29,162,59,4,82,39.2,14
16671377,20,187,88,6,87,39.1,17
16074027,39,158,54,26,105,40.8,164
10288746,60,156,56,18,94,40.8,98
11346670,42,173,68,5,79,38.7,17
18992708,54,161,60,14,96,40.4,77
10558201,51,195,99,29,102,40.6,197
16288574,64,188,87,10,90,40.2,54
14837197,26,182,86,26,102,40.7,138
17727728,73,174,81,28,110,40.7,243
11102104,29,175,72,5,75,39.1,13
10093132,21,171,68,19,97,40.1,94
15667045,75,170,76,19,107,40.3,156
12373877,24,188,74,9,90,39.6,37
19993615,31,164,61,14,96,40.1,71
15231534,45,157,60,22,106,40.9,141
13339827,44,151,53,11,94,40,57
15205594,73,170,78,25,101,41.4,182
11992881,72,168,66,26,109,41,186
14432294,69,180,83,20,100,40.7,141
15870117,76,186,92,5,94,38.9,33
15117818,52,181,76,18,96,40.3,95
17543576,66,168,71,10,88,39.6,47
10606035,33,171,73,26,108,40.9,163
17547681,54,159,63,16,96,40.3,88
16450399,25,189,86,22,101,40.6,113
